city,district,latitude,longitude,geohash,cold_price,currency,object_age,flat_area,room_count,distance_to_centre
Stade,Stade,53.586108,9.45894,u1w8z5pc9q8c,670,EUR,-1,45.86,1,1.871206397
Stade,Stade,53.650625,9.413308,u1w9nny99crh,685,EUR,-1,47.01,1,6.980968864
Stade,Stade,53.631956,9.518264,u1wc0e6uz9hp,1565,EUR,-1,111.48,4,4.557320741
Stade,Stade,53.561215,9.518045,u1wb8wdbdw0s,1205,EUR,-1,86.02,3,5.129690441
Stade,Stade,53.547559,9.523796,u1wb8sp10s3p,1220,EUR,-1,86.92,3,6.628013585
Stade,Stade,53.553459,9.411207,u1w8wjj5902d,1220,EUR,-1,86.93,3,6.672956177
"Kaltenkirchen , Holst",,53.890598,9.989229,u1x4e63zmzt4,949,EUR,56,75,3,46.76624222
Hanstedt,Hanstedt,53.320909,10.045193,u1rpkdf8vcyg,1700,EUR,4,140,4,120.8719174
Hanstedt,Hanstedt,53.225567,9.963071,u1rnf9qvkku4,650,EUR,,60,3,111.5555995
Geesthacht,,53.448257,10.409727,u1x2hcunsjr0,1000,EUR,42,73,2,148.8161412
Hanstedt,Hanstedt,53.261513,10.011333,u1rngzfnbcwu,1700,EUR,1,142,3,116.0683527
Stade,Stade,53.579875,9.517879,u1wbb9ftqssg,590,EUR,2,54.4,2,3.571020671
Kaltenkirchen,Hamburger Str. 17,53.836723,9.959132,u1x468sj8se1,1185,EUR,4,99.97,3,
Kaltenkirchen,Hamburger Str. 17,53.836723,9.959132,u1x468sj8se1,695,EUR,4,55.8,2,
Kaltenkirchen,,53.874978,9.986989,u1x47r8k3xy9,595,EUR,0,48.49,2,
Kaltenkirchen,,53.867247,10.001798,u1x47w5p6y9h,1250,EUR,3,80.47,3,
Kaltenkirchen,Schützenstr. 27,53.837902,9.96845,u1x46bfu98r4,875,EUR,23,80,3,0.003160447
Kaltenkirchen,,53.814051,9.981456,u1x45hs38f1n,840.58,EUR,0,54.94,2,2.789255588
Kaltenkirchen,,53.858525,9.935439,u1x46hdu8s8r,1939.33,EUR,0,102.07,3,3.151110455
Kaltenkirchen,,53.866756,10.002894,u1x47w5us747,1667.7,EUR,0,98.1,4,3.922172948
Stade,Stade,53.604097,9.486233,u1w8zy7dmrbj,600,EUR,,50,2,0.85806404
Hanstedt,Hanstedt,53.220972,9.979903,u1rng0e4ss70,880,EUR,31,80,2.5,112.4024567
Stade,Stade,53.546565,9.504819,u1wb87c5q74w,449,EUR,40,45,1,6.228603416
Itzstedt,,53.777304,10.141526,u1x1yvbgd8jc,1400,EUR,11,180,3,48.09625741
Stade,Stade,53.603638,9.454962,u1w8znhzud6e,760,EUR,2,62,2,1.417058724
Hanstedt,Hanstedt,53.293674,9.994491,u1rp5mvf0sbs,900,EUR,,90,3,116.5253027
Stade,Stade,53.59996,9.44993,u1w8zj94rkdx,930,EUR,86,122,4,1.683255806
Stade,Stade,53.657686,9.474491,u1w9r854etss,695,EUR,60,76,2,6.437599564
Stade,Stade,53.598843,9.436478,u1w8ytr7vueb,515,EUR,7,51.5,2,2.572997577
Bargstedt,Bargstedt,53.4599,9.45101,u1w8ph442rxv,680,EUR,1,66,2,0.420437763
Bargstedt,Bargstedt,53.4599,9.45101,u1w8ph442rxv,610,EUR,1,61,2,0.420437763
Bargstedt,Bargstedt,53.4599,9.45101,u1w8ph442rxv,900,EUR,1,97,3,0.420437763
Bargstedt,Bargstedt,53.4599,9.45101,u1w8ph442rxv,460,EUR,1,46,2,0.420437763
Stade,Stade,53.59861,9.435458,u1w8ytqdw156,580,EUR,65,81.9,4,2.641419918
Stade,Stade,53.59861,9.435458,u1w8ytqdw156,550,EUR,65,69.77,3,2.641419918
Stade,Stade,53.59861,9.435458,u1w8ytqdw156,365,EUR,65,45.96,2,2.641419918
Stade,Stade,53.59861,9.435458,u1w8ytqdw156,530,EUR,65,66.71,3,2.641419918
Stade,Stade,53.59861,9.435458,u1w8ytqdw156,530,EUR,65,66.71,3,2.641419918
Stade,Stade,53.59861,9.435458,u1w8ytqdw156,550,EUR,65,69.36,3,2.641419918
Wistedt,Wistedt,53.225844,9.702755,u1qyuc3r486w,900,EUR,,83,3,97.33349886
Steinburg OT Eichede,,53.673481,10.376354,u1x3k4gydw43,865,EUR,,80,3,103.5662491
Schwarzenbek,,53.462259,10.453903,u1x2jus21x7j,1400,EUR,0,99.27,4,80.1145838
Schwarzenbek,,53.531156,10.494771,u1x2wc419fsr,995,EUR,0,79.38,3,85.94323844
Schwarzenbek,,53.55119,10.45967,u1x2wh8qrcr5,1050,EUR,0,75.04,2,88.90470718
Schwarzenbek,,53.476596,10.521047,u1x2prj5y0j0,810,EUR,0,60.39,2,79.68019204
Schwarzenbek,,53.475582,10.531273,u1x2pwutu6yr,1350,EUR,0,98.53,4,79.31111965
Schwarzenbek,Hamburger Straße 5-7,53.502472,10.477155,u1x2q7v4rrtj,995,EUR,33,79.61,3.5,0.007511162
Stade,Haddorf,53.620049,9.432621,u1w9n9hx7vxg,720,EUR,53,53,2,2.641864275
Ahlerstedt,Ahlerstedt,53.401566,9.454101,u1qxz1kq8t2t,1190,EUR,0,108.4,3,0.624818482
Schwarzenbek,Meiereistraße 8-10,53.501732,10.489548,u1x2qewq0jty,973,EUR,1,81.03,2,
Schwarzenbek,Meiereistraße 8-10,53.501732,10.489548,u1x2qewq0jty,996,EUR,1,83,2,
Grove,Vor den Höfen 36a,53.525928,10.495373,u1x2wb47pujm,945,EUR,2,75,3,
Drochtersen,Assel,53.690578,9.436958,u1w9qwpf311v,545,EUR,49,67,3,0.127616679
Bad Oldesloe,,53.852377,10.280169,u1x63gtbc69t,950,EUR,26,90,3,58.36525964
Drochtersen,Assel,53.705469,9.467872,u1w9x2y313j1,380,EUR,,48,2,2.697839892
Drochtersen,Assel,53.676198,9.475538,u1w9re7ys091,795,EUR,,100,4,3.124986842
Drochtersen,Assel,53.739187,9.412192,u1w9wnvtryx1,695,EUR,,76,2,5.57658597
Salzhausen,Salzhausen,53.220688,10.169468,u1rnz2t0vz2f,590,EUR,,68.13,2,0.650455074
Salzhausen,Salzhausen,53.170081,10.155047,u1rnrp6djtrz,730,EUR,51,73,3,6.184357329
Bad Oldesloe,,53.839894,10.407075,u1x6kc60n7tt,850,EUR,56,72,3,70.18922451
Hartenholm,,53.865862,10.090037,u1x4mtgr6uky,750,EUR,26,86,3,71.37701693
Bad Bramstedt,,53.941932,9.929659,u1x4cgyd9bfq,1050,EUR,53,82,3,81.15425456
Drochtersen,Drochtersen,53.708359,9.391458,u1w9t9q9ugf8,535,EUR,53,56,2,5.086098653
Bad Oldesloe,Brunnenstraße,53.807465,10.378101,u1x6h5m55q2z,1280,EUR,,113,3,0.014934805
Drochtersen,Drochtersen,53.708973,9.388022,u1w9t9kjky0x,470,EUR,16,62.85,2,4.99808646
Artlenburg,,53.396446,10.510106,u1rrz0t0z4zp,1040,EUR,49,104,2,84.36319406
Artlenburg,,53.416243,10.508803,u1rrzhhk0v7m,1080,EUR,49,108,2,83.25664808
Artlenburg,,53.317985,10.438723,u1rrmd1pzbu1,425,EUR,,50,2,84.94941354
Bad Bramstedt,,53.860566,9.917124,u1x43tj2t9pw,605,EUR,49,55,2,37.02828555
Drochtersen,Drochtersen,53.709831,9.386613,u1w9t9e47yjv,590,EUR,,78.51,3,4.897463605
Drochtersen,Drochtersen,53.708649,9.383704,u1w9t93581uf,450,EUR,24,75,2,5.02320907
Bad Oldesloe,Böterstraße 3 ,53.814018,10.377392,u1x6hhs96u03,725,EUR,18,73,2,
Sittensen,Sittensen,53.233754,9.450373,u1qwz4ct1duz,1055,EUR,0,87.68,3,6.610647113
Sittensen,Sittensen,53.247754,9.464914,u1qwzmknskz3,1240,EUR,0,112.7,3,4.779671127
Sittensen,Sittensen,53.334759,9.451472,u1qxrj637r8q,720,EUR,0,60.02,2,6.809998343
Sittensen,Sittensen,53.226813,9.456716,u1qwz1whtmne,720,EUR,0,59.72,2,7.05624458
Sittensen,Sittensen,53.31254,9.537164,u1qz312b01bb,765,EUR,0,63.71,2,3.881681192
Sittensen,Sittensen,53.300733,9.5466,u1qz1ppe7buc,1000,EUR,0,83.3,3,3.336751774
Sittensen,Sittensen,53.25022,9.453194,u1qwzjgt52kr,970,EUR,0,80.89,3,5.065183481
Sittensen,Sittensen,53.339381,9.560012,u1qz3w1kkmm9,1260,EUR,0,114.32,3,7.222612465
Sittensen,Sittensen,53.299687,9.530297,u1qz0ygv0jb9,770,EUR,0,64.02,2,2.456771762
Sittensen,Sittensen,53.227952,9.565092,u1qyc9v56c3t,735,EUR,29,72.14,3,7.265154475
Drochtersen,Drochtersen,53.706173,9.377816,u1w9t2utnuq2,653,EUR,52,87,3,5.309033651
Drochtersen,Drochtersen,53.706173,9.377816,u1w9t2utnuq2,578,EUR,52,77,3,5.309033651
Drochtersen,Drochtersen,53.715061,9.381683,u1w9t6x8cj1g,637.5,EUR,41,85,3.5,4.310787182
Drochtersen,Drochtersen,53.712349,9.379118,u1w9t6j9j796,300,EUR,93,42.22,2,4.618424633
Bad Bramstedt,Schlüskamp 10,53.919483,9.88516,u1x48zwpubjs,1176,EUR,0,84,2,0.009815957
Bad Bramstedt,Schlüskamp 10,53.919483,9.88516,u1x48zwpubjs,1120,EUR,0,80,2,0.009815957
Drochtersen,Drochtersen,53.684235,9.395057,u1w9mucm2dwp,888,EUR,-1,80,3,7.778579805
Bad Bramstedt,Unter der Lieth 19,53.924156,9.880317,u1x4bbddup62,1450,EUR,19,118,4,0.006942173
Reppenstedt,Reppenstedt,53.307647,10.376753,u1rrk0k5eceu,725,EUR,30,70,3,7.240261097
Reppenstedt,Reppenstedt,53.247192,10.339899,u1rqgm373h58,487,EUR,48,69.55,3,0.523801852
Himmelpforten,Himmelpforten,53.64224,9.352646,u1w9hv62sqq3,450,EUR,,46,2,3.448185902
Adendorf,Adendorf,53.270104,10.48691,u1rrn9s2feng,1920,EUR,19,192,4,739.0566526
Glückstadt,Im Lübschen Recht 13,53.790749,9.436329,u1wdn8r3f6ku,485,EUR,35,59.99,2,0.002277717
Glückstadt,,53.76115,9.44451,u1w9yfvm3h9p,730,EUR,,104,3,3.33465405
Glückstadt,,53.730578,9.373149,u1w9tm3761wq,705.76,EUR,1,64.26,2,7.876197504
,,53.318826,10.445264,u1rrmdqh8m96,600,EUR,,64,3,84.8223592
Lüneburg,Kreideberg,53.262032,10.40474,u1rrhb09b42k,835,EUR,,70,3,0.422228327
Adendorf,Adendorf,53.226576,10.458071,u1rqvcx768yv,720,EUR,52,75.77,3,735.3962559
Glückstadt,Flensburger Str. 4b,53.801178,9.418795,u1wdn64w9f6x,480,EUR,56,69.78,3,0.027282558
Lüneburg,Mittelfeld,53.242542,10.383713,u1rquk90q11w,228,EUR,,30.4,,0.571199708
Lauenburg,Berliner Straße 49,53.373936,10.553937,u1rx8hmjswcc,360,EUR,72,38.29,2,
Lüneburg,Kreideberg,53.280151,10.366307,u1rr5gke2kn8,1600,EUR,,99,3,3.145257555
Lüneburg,Altstadt,53.211593,10.463041,u1rqwnfgyxbu,1150,EUR,,99,3,5.70600463
Lauenburg,Am Kamp 4a,53.375473,10.56203,u1rx8ken9jk6,290,EUR,74,29.69,1.5,0.096032103
Lüneburg,Altstadt,53.250378,10.410796,u1rquvuvvjuj,650,EUR,,49.93,2,0.254187704
Lüneburg,Mittelfeld,53.239346,10.390285,u1rqu7vvxjqj,620,EUR,223,65,2,0.268875778
Lüneburg,Mittelfeld,53.256373,10.338943,u1rqgr08fg6x,1071,EUR,38,89,3,3.905324053
Lüneburg,Mittelfeld,53.27081,10.454616,u1rrjcsufnwx,995,EUR,38,82.9,3,5.282542202
Lüneburg,Mittelfeld,53.264562,10.451151,u1rrjbd296p0,995,EUR,38,82.9,3,4.690241972
Lüneburg,Altstadt,53.193346,10.390286,u1rqs7tcxnqu,800,EUR,,39,1,6.442093866
Büchen,,53.529768,10.58408,u1x88bg1dbn0,675,EUR,,91,3,33.20884384
Fintel,,53.157344,9.694955,u1qyksgxuz4k,642.07,EUR,0,49.39,2,48.53809715
Fintel,,53.145933,9.716101,u1qym4gj3xfp,1084.07,EUR,0,83.39,3,47.46357709
Fintel,,53.184902,9.612878,u1qyddpbs236,1077.44,EUR,0,82.88,3,53.37094815
Fintel,,53.225349,9.707769,u1qyuckupkjj,821.47,EUR,0,63.19,2,46.61506514
Fintel,,53.13054,9.655708,u1qy78p5f698,821.47,EUR,0,63.19,2,51.79602557
Fintel,,53.112771,9.693025,u1qyhsfhrf5k,744.38,EUR,0,57.26,2,49.97650382
Fintel,,53.126779,9.710449,u1qyhzqvvv7t,821.47,EUR,0,63.19,2,48.4000808
Fintel,,53.125227,9.629224,u1qy5p5uchjf,651.04,EUR,0,50.08,2,53.65627607
Fintel,,53.122631,9.614099,u1qy4y8vb8pv,821.47,EUR,0,63.19,2,54.70592705
Fintel,,53.137885,9.689735,u1qyk3rye5wn,821.47,EUR,0,63.19,2,49.39171899
Fintel,,53.217076,9.68833,u1qysrygfmyr,889.46,EUR,0,68.42,2,47.97336753
Lüneburg,Lüne-Moorfeld,53.277602,10.472153,u1rrn6csdbg5,1450,EUR,59,112,4,2.766060108
Lüneburg,Rotes Feld,53.286761,10.426942,u1rrjk89vk5q,662.5,EUR,,53,2,5.2967232
Lüneburg,Schützenplatz,53.250977,10.422958,u1rqvnjc2t8f,850,EUR,60,80,3,0.250710443
Lüneburg,Schützenplatz,53.25095,10.423782,u1rqvnn378x1,620,EUR,,55.98,,0.297162443
Lüneburg,Lüne-Moorfeld,53.319788,10.395734,u1rrkd9fq0vh,1180,EUR,5,84.5,3,6.205995328
Lüneburg,Schützenplatz,53.245789,10.418126,u1rqvj45pymz,410,EUR,6,21.08,1,0.456316603
Lüneburg,Neu Hagen,53.250706,10.435145,u1rqvmyxue04,680,EUR,,51.79,2,0.758190011
Lüneburg,Neu Hagen,53.250702,10.435379,u1rqvmyzcfqd,800,EUR,,57.8,2,0.744173204
Lüneburg,Neu Hagen,53.249786,10.434661,u1rqvmy63px4,730,EUR,,65.94,,0.747541098
Lüneburg,Neu Hagen,53.249786,10.434661,u1rqvmy63px4,690,EUR,,65.94,,0.747541098
Lüneburg,Neu Hagen,53.249653,10.434658,u1rqvmy39nub,440,EUR,,33.44,,0.743025147
Lüneburg,Oedeme,53.172569,10.404695,u1rqkzb2wvqc,1730,EUR,85,157,4,6.992247501
Lüneburg,Oedeme,53.235828,10.407211,u1rqug631tdg,998,EUR,28,80.52,2,2.960583737
Lüneburg,Bockelsberg,53.275064,10.419742,u1rrj47mtxdz,550,EUR,,57,2,5.624595971
Lüneburg,Ebensberg,53.262093,10.462052,u1rrn044pmz2,1550,EUR,6,160,4,0.129961917
Lüneburg,Rettmer,53.245675,10.352235,u1rqgt46891z,1550,EUR,,112.55,5,3.76097759
Zweedorf,Zweedorf,53.432583,10.629434,u1rxczh57g2k,600,EUR,122,48,2,99.40150486
Großenaspe,Großenaspe,53.971504,9.965339,u1x54c0wc1x3,980,EUR,71,70.5,2,1.111623214
Reinfeld,,53.801247,10.462441,u1x6n44wbx37,1195,EUR,,84.38,3,37.95832686
Reinfeld,,53.801825,10.435076,u1x6j6qd6ghe,895,EUR,,64.12,2,36.41104142
Kellinghusen,Königsberger Straße 3e,53.953667,9.71822,u1wfvjuwfuw0,408,EUR,,37.58,2,0.021610526
Lüneburg,Kaltenmoor,53.218653,10.491655,u1rqy8pv17by,710,EUR,,81.56,3,4.118156743
Lüneburg,Kaltenmoor,53.256757,10.397174,u1rqux4gpenf,598,EUR,,67.15,3,3.476635597
Lüneburg,Kaltenmoor,53.19604,10.47942,u1rqwknckhtf,642,EUR,,72.13,3,5.37048638
Lüneburg,Kaltenmoor,53.263218,10.478335,u1rrn2q0dzkz,464,EUR,,51.54,2,3.879174929
Lüneburg,Kaltenmoor,53.234829,10.444753,u1rqvejek7kk,454,EUR,28,53.44,2,0.519283728
Wischhafen,Wischhafen,53.769344,9.312605,u1w9gumjpkjw,650,EUR,2,66.6,2,2.967312858
Wischhafen,Wischhafen,53.771095,9.314199,u1w9guwrkdd5,650,EUR,2,66.57,2,2.75755414
Wahlstedt,,53.975764,10.242034,u1x711fp8ewj,695,EUR,39,65,2,62.38985176
Scheeßel / Sothel,Sothel,53.192196,9.499171,u1qy85m548p2,845,EUR,48,134,4,4.850787905
Bad Segeberg,Theodor-Storm-Straße 64 c,53.933285,10.29539,u1x6f62b5vp0,642,EUR,,61.15,2,
Bad Segeberg,Theodor-Storm-Straße 64 c,53.933285,10.29539,u1x6f62b5vp0,795,EUR,,72.34,4,
Bad Segeberg,Theodor-Storm-Straße 60 b,53.933216,10.296066,u1x6f61rg8pm,734,EUR,67,61.21,3,
Bad Segeberg,Theodor-Storm-Straße 64 a,53.933441,10.295367,u1x6f62c56n5,875,EUR,67,87.58,3,
Bad Segeberg,Theodor-Storm-Straße 52 a,53.933231,10.297397,u1x6f64rfdzw,460,EUR,,45.71,2,
Schneverdingen,Schneverdingen,53.084659,9.748626,u1qvvzf8x3wm,818,EUR,0,62.96,2,4.464839922
Schneverdingen,Schneverdingen,53.153917,9.813241,u1qyrk3u106c,1006,EUR,0,77.38,2,4.843048994
Schneverdingen,Schneverdingen,53.080973,9.726739,u1qvvr4g16w3,1236,EUR,0,88.32,2,5.868884479
Schneverdingen,Schneverdingen,53.163644,9.763769,u1qyqnju8m9c,1047,EUR,0,80.52,3,6.276967405
Schneverdingen,Schneverdingen,53.078309,9.744964,u1qvvy85d1gy,990,EUR,1,82.51,2,5.128868227
Schneverdingen,Schneverdingen,53.076675,9.753457,u1qvvyq6012e,840,EUR,3,84,2,4.890564296
Schneverdingen,Schneverdingen,53.114918,9.80754,u1qypjm8u4rg,233,EUR,49,45.5,2,0.715272887
Mölln,,53.576774,10.628062,u1x8cc757f93,940,EUR,1,84,2,75.5669782
Mölln,Grambeker Weg ,53.616638,10.679218,u1x95087ecdp,800,EUR,1,66.4,2,0.316631458
Schneverdingen,Schneverdingen,53.126234,9.816995,u1qyprkd8xf1,900,EUR,2,92,3,2.064640629
Bad Segeberg,,53.871516,10.31241,u1x66xj22d6n,840,EUR,31,93,5,91.11219728
Mölln,,53.63111,10.690546,u1x9570xgg8b,1290,EUR,29,129,3,82.71511929
Bad Segeberg,,53.880895,10.326756,u1x6dbxwyyg6,946,EUR,6,86,3,92.43360915
Itzehoe,Hohe Luft 3,53.926872,9.545401,u1wfc1ndzcwc,400,EUR,72,56.69,2.5,0.001283059
Mölln,,53.601325,10.745377,u1x8utbd37jy,840,EUR,38,83,2,86.78272302
Amelinghausen,Amelinghausen,53.129574,10.220136,u1rq0xfn4qmt,297,EUR,48,54.01,2,0.343961142
Itzehoe,Bentweide 3,53.904938,9.484031,u1wdxv451by0,419.52,EUR,56,66.59,2,0.003706771
